edge_1based,curl_mode_1,curl_mode_2,curl_mode_3,curl_mode_4,curl_mode_5,curl_mode_6,curl_mode_7,curl_mode_8,curl_mode_9,curl_mode_10,curl_mode_11,curl_mode_12
109,0.13089258075188456,-0.0097893443245922612,-0.020606475953285047,0.051793775763938621,0.083133892544422827,-5.0937388579460729e-16,0.036748920238981471,-0.043710494690384571,-0.08794244560563956,-0.0010892681892145399,-0.008786627923871063,-0.0038016147130361779
110,-0.0042315929111820649,0.0042547494244088912,0.00919077766062254,-0.0088621500506431868,-0.00028974931892953443,1.9451397686553202e-16,-0.012392462378319773,0.01517808157852513,0.031956205516869382,-0.017142592599468508,0.0044512909232075877,0.00018378449558321914
111,0.10982124936928626,0.011963389074533586,0.0019479021539352422,-0.044346459993656821,-0.025041548429486173,5.5240209184758795e-16,-0.12650965145753831,-0.032649913540449715,0.0027105767348716177,0.0025825468538629975,-0.004529022731613575,-0.00070351598769703043
112,0.10790875827125761,0.0047338599476706945,-0.037982031020770565,-0.057691619332526846,-0.15067267671134099,-1.6191902375619643e-16,0.17460727996485503,0.065097767739873982,0.0068071850460468021,0.0044378772257643046,0.0049999926274939101,0.0021199861966043594
113,-0.012938577259558909,0.035136273828907542,0.09657512692644718,0.045695634379939176,0.0064778548949110532,2.1793271263118025e-16,0.027378614088825016,-0.10448049103529011,-0.010447567457161817,0.0082659117751825249,9.3122211287498084e-05,-0.00080501220537750192
114,-0.00052261684895904634,0.010217054501052338,-0.0014492426563877739,0.014813905973913523,-0.10839725638947312,3.4174971477189178e-16,-0.0052348872636703309,0.034102285482166449,0.071893877631407893,-0.011718845742582473,0.00029833085547289735,0.00034873182672626955
115,0.065906436422701414,-0.011126515356109324,0.024425679768584344,0.044971118821691386,0.11749061339817836,-4.7786615481639737e-16,0.054535764875021306,0.04849825065625421,-0.12842060660196405,0.0042550288644272417,-0.0027276972640918684,-0.00091279718378826859
116,0.099826349290827454,-0.0097239302125963906,-0.046898958774591881,0.047757306440095057,0.061953263269202384,4.0287028926326e-16,-0.064678636313082405,-0.033503656860894473,0.12835711645614006,-0.0097797191373640915,0.0067206317888957971,0.0022409573473319497
117,-0.034481248002115335,0.022740427276818052,0.028199136291249552,-0.0064930187319903838,0.0079091336051771086,1.5529082210952446e-16,0.040280007407892358,-0.067725595257853308,0.01847341103709689,-0.032086235708249568,0.00018863804663194232,0.0003949768927136864
118,-0.16378484390329762,0.026724472511902613,0.20454531602555001,-0.066836680378634841,0.067554891290508276,-4.9092356398782958e-16,0.054167471107566194,0.10038329072594458,-0.011142534191657831,-0.0042671991444089268,0.0015250656180321887,4.3096558962583422e-06
119,-0.11232154032652716,-0.054281193772779276,-0.043779846582590425,-0.15589407960407733,-0.012323129043199394,1.8739597980892865e-16,-0.09194815393341832,-0.10074089957071354,-0.016050769186825097,0.02937724785506864,-0.0020379173511941404,-0.00035429476241292219
120,-0.1882164092933408,0.071380277357461636,0.018326479556154324,-0.067831134324190273,0.015063586408078276,-1.3822688389733986e-16,0.027124734625992238,0.057600492950427143,0.011316074978693014,0.0049372136660647929,-0.00029357010795010626,-1.6630229202087982e-05
121,-0.15653367129357859,0.030403923910640913,0.044134173654424985,0.14768368143878802,-0.016316865009542776,9.8488429325242017e-17,-0.071284700267195994,-0.15899102639301149,-0.04030809529959041,-0.024324950912228839,0.0019981850941633685,0.00010096172275754915
122,-0.12944507950018075,-0.096539301374561792,-0.19505227436752481,0.094627232790967575,-0.022678130517092655,-4.8314764886777809e-17,0.069171963582696658,0.056659046401224662,0.039657111974966019,0.0019766812651831264,-0.0015093692521648029,7.9020440581687289e-05
123,-0.0094030737500376948,0.0077294981984247085,0.029023293212197786,0.0018523916608429031,-0.021703518874629308,-1.6963235116281216e-16,-0.036203875585604728,-0.05623208411163113,0.02345699697911453,-0.12036676022400136,0.048713513953336174,-1.6941191201901669e-05
124,-0.026387428708264056,0.021199414440524166,0.16906703394324563,-0.033073916218196733,-0.095725391084057143,1.2818613359146398e-16,-0.036871933894937391,0.016937900756855351,0.0012020939366857615,0.060343649400270621,0.095024226476082566,4.9025913494982469e-06
125,-0.018475729326143588,0.018366365187901509,0.028848453967060601,0.029445250620141031,-0.0014000804762793334,2.1705207936151183e-16,0.069796289449852389,-0.0036351242363649346,-0.078379588690894189,0.020161188491486511,-0.18605092407997076,5.1271757382171713e-07
126,0.0074421962819581963,-0.033992166577202984,-0.022395634055162275,-0.0054287515919501355,0.065258319927829531,3.3528893020137348e-16,0.025365976690610172,0.071291304705740757,0.13804042467155991,0.0098711540828797795,0.1249072407771204,7.2542019550116826e-06
127,-0.01687831488078045,-0.043859682756924423,-0.0041990077877598862,-0.0097246668551374069,0.10455434111867623,2.4609558148256512e-16,0.037447327029378398,0.015846330655422711,0.014227670714496918,-0.12142003519366285,0.054876018089384811,-5.5487952367571638e-06
128,-0.010120625890357428,-0.043120535016490491,-0.022763093740434157,0.013805718678473558,0.11066843826084639,-6.1996077754126795e-17,-0.043578335835860744,-0.025708966601976711,0.025969626767488416,0.071603508682229589,-0.0096493746157339921,-1.0415705770399589e-05
129,0.015402471240799624,-0.053048830981642044,0.06699822295555663,-0.034311712239259856,0.10706440014901801,-2.2460987805943968e-16,0.055894935036226605,0.0055977110064744252,0.022204880835040068,-0.12409467039377479,-0.010662892063486435,6.8513324666736502e-06
130,-0.026820810108521349,-0.074523671742155989,-0.021658039912040863,0.0062131477502364325,-0.12673361328273297,-2.582054001590669e-16,-0.039885593515786098,-0.019722342538388744,-0.025192091895031368,0.043492603469107022,-0.025907041987657906,6.3988067060668716e-06
131,0.0036308340441648154,-0.032264582253265776,0.041051910527803208,0.0020303613023280823,-0.040731634326001888,1.1565230780130036e-16,-0.026556150066657909,0.01200622513636701,-0.035943060402153941,0.044579724322153923,0.39860881521938502,7.8316098292971134e-06
132,-0.015794760437772521,-0.024002572935120547,0.007680736945726992,-0.018158296781678143,-0.039420197619980293,-1.2892037803820618e-16,-0.081879184361319274,0.00067044488555368341,-0.096534222997534433,-0.041065097963412782,-0.1558760451848189,3.2021670963010979e-06
133,-0.0097276972608391424,0.001950749352378189,0.059083159643509006,-0.012959217207515913,-0.020458245661062944,1.0655134546793822e-16,0.004095727700391856,0.052302532680597556,0.056479805762168628,-0.16299628821405038,-0.16491488579530506,-1.8193877494031112e-05
134,-0.0094724799177879331,0.011794507135834822,0.056724103825677157,-0.0081496993139421499,-0.021983868519920659,2.3953522954251132e-16,0.067140899431079953,-0.010086368510337972,0.1392282318865446,0.13533942372483093,0.0940488173384295,3.5493609779554155e-06
135,-0.011901640016809396,0.019861630383773074,0.00032811521276962519,-0.00556173107252644,0.13142289616158492,-3.1242037879870801e-16,0.037774100430946582,-0.022108602779902203,-0.047800989597842181,-0.036934147662914002,-0.021966457012223148,2.9645357032840811e-06
136,0.017517503181357259,-0.1113776450249889,0.16298152313534692,-0.032860927458685345,0.017379253790752947,9.5062718024350065e-17,-0.0028976252005938081,0.0099052584781529618,-0.078727752183169242,0.1348109442511729,-0.098247155467929795,-4.763771088965921e-06
137,-0.004606930414896764,-0.052153163205859013,0.045670663713518543,0.036251309241900453,-0.037625315031122437,2.1046372641509343e-17,-0.021817861411658576,-0.01169686662226356,-0.0067061220860669749,-0.14550942320859894,0.051325444664096886,-7.3162621466835338e-07
138,-0.014054998941990107,0.010352114947017857,-0.074547825119378699,0.010321744004929483,0.084778213664055913,-4.4091746297177081e-16,0.014748176084968784,0.018644150174831717,0.080470182622254485,0.25479121792502413,-0.085287726170783396,6.9891762351476203e-06
139,-0.012456027187542251,0.034053999447091941,-0.033737827563963013,0.0052069597073486056,-0.033003752942583398,1.41862134354272e-16,0.10760799250074143,0.022797568598173178,0.002906885270837968,0.020945683247451118,0.25084538530082801,-4.7478323765642004e-06
140,-0.011365067809262558,0.062105941754883182,-0.053229263411094137,0.026362245105449482,0.037008323977462267,2.3768147460095075e-16,-0.097978878426124336,-0.056987976330868932,-0.086296215949415833,-0.12869400071917902,0.084272568197468534,1.1826750777231771e-06
141,0.0077807813432427672,-0.0036712383177178176,0.11216353380537375,0.088049022681829084,-0.089177897351181895,-3.4046639266063055e-17,-0.008408604441412797,-0.16721188839618278,-0.01339447633170208,-0.0713192006860522,0.022579481978987723,8.8470883123029781e-07
142,-0.0028061353744330804,0.073121872547755373,-0.090960177137737463,-0.033295960408120169,0.030232398303288249,1.6059330131488301e-16,0.028453031618468613,0.11739554556403123,-0.026532810737180623,0.10840838475048506,-0.037869378965170647,-9.2415221105573726e-07
143,0.0091979010201828516,-0.0055366292064082806,-0.0016428380381121703,-0.13748744446932537,0.1055943108479423,-3.4369736717060829e-16,-0.047983156251130567,-0.19950638094858569,0.046256677665962254,-0.12660280299704668,0.019565658333208821,7.0220348023992182e-07
144,0.017853712782796127,-0.034978884317510714,0.26873097819975633,-0.0091122064155831767,-0.052179697980151547,8.2696059026940048e-17,0.027837589860770548,0.18843219594127769,-0.048438555655117718,-0.032363533175643958,0.0025016563519494341,-1.915255257113255e-07
145,0.014971400567760074,0.016322697480577131,-0.0022216159105645159,0.0080465868682769049,-0.015755852658072673,-9.7299136035330998e-17,-0.0075047167198342667,-0.14456601619899759,0.036578383651241997,0.2131651539119172,-0.021423716261735889,-4.3856600372507454e-07
146,0.0091043283176393229,0.0077700001243829753,-0.0059357873551722715,-0.034415081498743449,0.084365508377907766,-1.7816373300486293e-16,-0.017445859915504423,0.10725411770607964,-0.051299587535892248,-0.14390263847017348,0.038436237106568003,-3.1472020806227997e-06
147,-0.0034931360977330365,-0.059798622511226467,-0.1061476911058299,-0.03395569667842617,-0.06682345771315526,3.0661306510778804e-17,-0.0020737360058328928,-0.069115612121233183,-0.04727948633419729,0.051573630632243649,-0.0055311507197089091,1.065225137186174e-06
148,-0.0011007850817891997,-0.0038849507829168445,0.014155391646652957,0.020143176771242076,-0.0066876151135608084,2.319160657243061e-16,0.0013854742863377584,-0.07821406824238869,0.16529585418192477,-0.012983818152606269,-0.0096623735323344978,1.1811325932088203e-06
149,-0.0027255719072623776,0.071345653305248322,0.05099573535201847,-0.086304494229617251,0.087346958568916458,-2.0659979755204419e-16,-0.023213864409321355,-0.053732139349275759,-0.053699035469120783,-0.058391015464624371,0.00977901117761046,-5.2730595250048001e-08
150,0.0079638985801177287,0.012016293654847385,0.021332912307635371,-0.00063404293359103046,0.0052610481462864733,8.8847033087533737e-17,0.019088330291137309,-0.012866370200857673,0.035929090728715328,-0.051281380791433039,-0.14385825867851457,1.963811671326773e-05
151,0.0071701644917943515,0.020237239807611544,0.052724333757004666,-0.00069379018026155862,-0.014551702514984298,-1.1883496838493262e-18,-0.094505549068486308,0.087280159013022135,-0.080758147338771541,0.18290233829528929,-0.24694965772102237,-3.1941046302977902e-06
152,0.0039618875323401094,-0.023870882780281717,0.058971773702831215,-0.015261719767275141,0.066804429932200204,-3.3681396190267987e-16,-0.01630604236003156,-0.078376925219173305,-0.07624027610085099,-0.0097656955171372059,0.18373579454265354,-3.378523351133542e-06
153,-0.020153402239027229,-0.015979626726651541,-0.024871673096470467,-0.0035905904119845522,0.0089830173541744496,-1.4304830533766337e-16,0.025039414975249183,0.035727453031815772,0.18228212922479953,-0.011606423263128822,-0.0082713380295729999,-6.8065036033767082e-06
154,-0.019687979427349983,0.0017165181807545955,-0.18096022219982483,-0.022071490982379878,0.06322673150430641,-2.8901113635224069e-16,-0.017893022029723635,0.094804396141658087,-0.12857642442506448,-0.040425357232152258,0.012615925637422087,7.8515612235560348e-07
155,0.00023841271080799094,-0.0041149730409366231,-0.01731369435592172,0.0061305496976741041,-0.066199039786890526,-1.3537289276548043e-16,0.039812600934852109,0.024887280661360981,0.077041311365134979,-0.11036080155011234,0.043585765783633892,-7.7325074799607096e-07
156,-0.0011898245411046458,-0.012276334565499186,-0.08842541449703703,0.015761164941604275,-0.12828226811992563,-3.3773156095892155e-18,0.0045842174343614511,-0.053944600548185756,-0.064850670555398504,0.11679021586302597,-0.042720981248588683,-1.0882500657946777e-05
157,-0.0059570322449491332,-0.019618923011336512,0.022261970802298792,-0.0010014008046111333,-0.045452151997031232,5.6759479550762873e-17,0.10755836895034593,0.13457109689086955,0.12067921082124689,-0.20751734693192328,-0.065045212397860333,1.29190830153985e-05
158,-0.034132191901541542,0.0095076013299338451,0.10849734252580064,-0.023063466518189003,0.064998896163754413,3.1023206050848918e-16,-0.061048730343074682,-0.06300238846452029,-0.062746161764292888,0.051248550330084262,-0.019654373297834381,1.8318819392931784e-06
159,-0.0014346327391653612,0.0121167737325268,-0.027357355220461847,0.0086340501691137359,0.0029782749797394956,-1.1337972731698312e-16,-0.17580466958803176,0.084859161320474483,0.058099279260282237,0.073801226012504578,0.22479456403575898,7.5019608592589472e-06
160,-0.0063122088963770036,0.017264246157295701,0.023968389078835473,0.017261521312856985,-0.013937280343225278,5.4316766553969089e-17,0.017753382797511041,-0.038600402221787622,-0.051993355062518579,0.062578358712770316,-0.25336101410820061,-3.0056433914208043e-06
161,-0.0056821288889054508,0.060641695767570399,0.042294445957292294,-0.0022462661730507194,-0.054767281480847335,-2.3345564627423494e-16,0.072520359661842226,-0.0011656642655106613,0.043109255765728556,-0.057192624974446112,0.0035239436709512285,-3.7316367904507552e-06
162,-0.0059555295281735251,0.026967316563764068,0.013862235293768449,0.014712429031130993,0.0077530338071759367,-2.0735249622443544e-16,0.012794367151592857,0.045413325917199578,-0.039964121156377735,0.28041372712787471,0.17272503678417672,-1.4479390434223114e-05
163,0.0054616502441499912,0.0028766485258972813,-0.027881225288575825,0.026636958586710516,-0.016613744587598171,-2.3084910325349884e-16,-0.13024657770359421,-0.021619296616055553,0.15846522717875372,-0.11455534383972721,-0.082987959794704635,7.7957473070597695e-06
164,-0.0043961820937755804,0.018322758677790346,-0.018350176084500472,0.00035497032504615972,0.012710813865699461,-1.6074857136372639e-17,-0.10084179358750973,-0.065055124035971912,-0.18437409805836005,-0.042179720138613028,0.063573023954167765,2.7657754234691355e-05
165,-0.0096360359192812425,-0.028464654216650849,-0.083085488425421544,-0.022870873904696033,0.0022687999361215381,6.0796612281761266e-16,0.084847652416787517,0.050067052727214331,0.011320611143025582,0.029978631063082063,0.0067970248313073559,-2.1390115202941408e-05
166,-0.02851557979497114,0.05411820568404864,0.032041925036528404,0.017585618606111551,-0.041233380867504998,-3.0203424891753677e-16,0.04807971732694391,0.025234063176784435,-0.018997545469352572,-0.058240014498119594,0.028960637482490965,2.3872753869683995e-06
167,0.012529277770646389,-0.047152629626225004,0.062126027533538908,0.023048486109626468,-0.011750871632834559,-1.2551503776784182e-16,0.0067805713882019766,0.015120888865545728,-0.036378882052120996,0.025844300074530379,0.06194087915289908,-8.6688453057283876e-07
168,0.0017234188871658855,-0.0062238191283820812,0.024896416307666584,-0.024923274943636355,0.068152283899459168,-8.0134034804536164e-17,0.066939787824272234,0.022652143324778013,0.0078578860229731179,0.15810475781517386,-0.052846911814620791,-9.4648650177777197e-06
169,-0.0057443200740445143,0.028808705494546095,-0.0087281594982660197,-0.037926132995490372,0.0013685054401982172,7.5527396913343686e-17,0.0034900817448430821,-0.16385277123199055,0.10938324465760457,0.059023612115881932,-0.0074995105862814895,-2.2957601902751264e-06
170,-0.033767139008548469,-0.022266526015946066,0.094615871463241963,0.02758431395318061,0.044600848018427994,-1.0918080806774532e-17,0.042709692956179164,0.010429050110019216,-0.069698233671647597,-0.015208529957538804,0.001605410698950125,3.8406967030541524e-07
171,-0.046782850950681208,-0.018694621702495681,-0.07636780860494731,-0.032682315960178371,-0.080044278521357509,-2.2650496485984478e-18,-0.036203108747736745,0.082267236744818034,0.013573924670999805,-0.010839338957263613,0.0013978753227060136,3.895693800164959e-07
172,-0.0096707324266262738,0.030827273980691967,-0.0097697897373384239,-0.11468187339468988,0.016549501354217074,1.0081427999427819e-16,0.01958059262226269,0.20100860345213384,0.056653979397866899,-0.069192830173402359,0.001144468684577394,2.8025099117669899e-07
173,0.056661288670999919,0.0055085050698747556,0.10239730657715826,-0.018247340007531348,-0.088767431582377043,1.782293130158402e-16,0.025948480646864402,-0.088227795587167993,-0.018206292392402457,0.019533208027825391,1.9947493808621358e-05,8.4773361090737399e-08
174,-0.018373533020048356,-0.0031294475955661177,0.077044935286243274,-0.00038736328117277771,0.0050743550516492292,-2.0822011098177229e-16,-0.062826285027960824,-0.028936535215109305,-0.0073152429858453008,0.0050999987847348341,-0.0017374628309563215,-5.5703795283335543e-07
175,-0.037296395024711528,-0.041544942880127493,-0.076474463977744725,0.084349923061182761,0.072871499027303138,1.7431405684418093e-16,0.032117335621061741,-0.042674520041299999,0.066531674739728042,0.017810526916321609,-0.0014712554766741792,-3.2898339981537019e-07
176,0.079558629332990502,0.080127033124260533,-0.12121584074395127,-0.060617217765480846,0.046265008006354261,-1.866512796541265e-16,-0.0017461154484077895,0.06714256398874005,0.015114169639167483,-0.016395864814079376,0.00018548479216575105,2.7608941227728716e-08
177,-0.052388284107411032,0.10405694761350236,-0.061584638856159613,-0.18646838671072624,-0.045412482154775037,-9.7905773296041987e-17,0.023690922349642006,-0.052624825726678877,-0.0075163142922468748,0.0056818315175487938,-0.00030652305485942793,2.6626343881236392e-07
178,0.00039179281805974816,0.052958867938094567,0.061092584245521185,0.039772694613523805,0.017973644986830621,5.6641373925989179e-17,0.027636177474806803,0.089140087078678071,0.015740266517704906,0.0023927253622620329,0.00021838523288367911,-1.6784110338571498e-05
179,-0.008980206991974618,0.022215321689417707,-0.015114093507606344,-0.054696877454137503,-0.016673600603270305,4.7799811190304188e-17,0.017508475171617438,-0.076024910266173792,-0.15987422096224155,-0.013807987066235906,0.00028846354229321303,-1.2799716915033277e-07
180,-0.11697274540020744,0.083301472976226421,0.084852764342453937,-0.052027361786627417,-0.032915335693527593,9.7061844333308806e-17,-0.015502782221220215,0.03053338551830035,0.078424999836870415,-0.0036435646011755869,0.002363791781178055,1.6028271263453285e-05
181,0.02142399625617428,-0.026855820663653864,0.040337497058477931,-0.05254719679795368,0.053851657212099974,-3.3006663643398467e-16,0.0015686373274633632,-0.025640786083895511,-0.0030805698243686411,0.013024852012156321,-0.0030908305103368719,-1.5806978938025359e-05
182,0,-0,-0,0,-0,-0,-0,0,-0,0,0,-0
183,-0.11163861844115799,0.031550485101037702,-0.041876302912515158,0.097667897510601176,-0.048718611832906655,5.0169270251113241e-17,-0.0036613202059222385,-0.054132047947830803,-0.0058743161121165149,-0.0083700587856579498,0.0022445485459193378,1.6036287768201826e-05
184,0.018579165473790765,-0.069574727994243246,-0.1260800631777832,-0.10069716786373425,0.024872231735582027,-4.716088636227448e-17,0.017084022250864576,0.017699854385174983,-0.07389430543939722,0.0015332596784800173,-0.0020294651575942907,-1.6103698957147645e-05
185,-0.0098349666400936678,0.0019387197995570987,-0.021484742962555665,0.00062007335720843,0.028786878692997463,-6.8808449307903977e-17,-0.058153741857710578,0.0056363208363586119,0.062482020104294378,-0.12285247378576926,0.0050223503291552916,7.5394161556418176e-06
186,-0.01310045546347555,-0.037110253830675323,0.025999895877194347,0.0037271439680320664,-0.022396879115255036,-1.6050625456147338e-16,-0.15276702759956032,-0.0099830812241023248,0.15606709934094021,0.026105143660624316,-0.037133758650334969,2.2986130405104155e-05
187,0.040926350118365082,-0.0091044470692094783,0.029729649330324188,0.045338227371096378,-0.034754615798175223,-1.686828005754429e-16,0.087454763141878472,-0.0021516473627661032,-0.09646277431860191,0.008036286359948068,0.01106432767937413,-2.3596683784251655e-05
188,-0.0056350952363700985,-0.0035594648049995245,0.01402918617900167,-0.017205201089147186,0.023403949460533972,-2.2528597417254821e-16,0.15927313919416689,-0.068954043011111715,-0.17490844669438607,-0.0016204737475040247,0.022138036645121675,7.1617169424376386e-05
189,0.050502103743536149,0.0085161273788486123,0.058575115789051162,-0.0088569365585346102,0.0078416291688159709,2.3651270239235429e-16,-0.17264037915309161,0.028285893470394931,0.057936729889728859,-0.055859374832574943,-0.0010527952086862554,-3.0201151005116171e-05
190,-0.063056867242774609,0.069722692542686607,-0.045248358750150042,-0.0001323597867507343,0.023637116347958703,-7.9234893569316588e-17,-0.0061681480001811433,0.0027358254003708548,0.046046780639293239,-0.0066402125035754742,-0.001812835296781971,-1.9415349837155375e-05
191,0.047482020035484344,0.020427808786357169,-0.060870954816030408,-0.022279593429662133,0.030128613508480423,2.596988889761261e-16,0.15207815800096081,-0.016821924771194902,0.10483015450839049,0.11715471798447534,-0.022850126786324781,0.00014314884836242334
192,-0.0025165258387615901,-0.023432520543257521,-0.0084104656419395647,-0.012446407657109509,0.018097674215565386,-8.357510281015351e-17,0.029219770224261841,-0.040752138159504507,-0.074824507153079756,-0.0818343412574222,0.017986969190800679,-6.6989623163332898e-05
193,-0.026398501978581648,-0.047657950259731449,-0.0016163752515200303,-0.019038699159570221,0.032260690051678434,-2.5971410624147684e-16,0.046834428116244546,-0.028464676705554654,0.015634233143242346,-0.018410984845454705,0.0078119911454616244,-6.8793996471133408e-05
194,-0.04693857883726698,-0.018471710835694016,0.02784138934026447,0.017415769220530602,-0.077211107494323639,1.9647663517258818e-16,-0.136778592330073,0.057168668128254385,-0.053160616708973221,0.037553909094603925,-0.011147530723843481,6.5847955898571081e-05
195,0.1648114229291347,0.012266709500739053,0.027775657420472603,-0.11249563575497025,-0.041642905114962714,-1.5793810228485856e-17,-0.16319287661361317,-0.026793483032576563,-0.045016089386312672,-0.021143716359621818,0.0021316695888541288,-9.3071742639335244e-05
196,0.074884276825430043,0.093410440413818005,-0.16487660661564685,0.076828402959520009,0.044221765664939676,9.1341060090804845e-17,0.14734536456404143,0.022250877396432601,-0.014536661667817048,-0.019488855593118061,0.0042044538312108757,-0.00011747258934531797
197,-0.032106990489763378,0.0023344486016809007,-0.017282635583747683,-0.050229162923481965,-0.0033133961186467761,-7.9166321598969049e-17,0.06728932210898575,0.021128515165249159,0.11839239972928212,0.081085958658058094,-0.020869132208025495,0.00049843962380920464
198,-0.068678235367416199,-0.088172109420241659,0.18181739508226674,0.10009809310183186,0.0039501624477909711,1.7155330273980476e-16,0.015450731930333693,-0.0072735881926712263,0.0074644614043648493,0.02887824280653023,0.0016944144723236027,-0.00019854427825149274
199,0.11530396312456737,-0.030069649362380962,-0.022987145562100696,-0.040317944621440623,-0.053553169426173025,8.1072763397535739e-17,-0.02561834081074655,-0.054799565438155388,0.14118382555582237,-0.025226738135126166,0.011409127737328061,9.7556873365620546e-05
200,0.080341785200549673,0.069834067502210467,0.27797195529497837,0.013334680602235107,-0.057479706902457212,2.5738887480898136e-16,0.0605799932185319,0.049655375664949063,-0.039556994687638743,0.023747562452480671,0.0012037575706400163,2.6366428555872916e-05
201,-0.071529319534834102,0.044328051223678069,0.0040991563869963374,0.055794660328304733,-0.047247658668718613,2.4503822428061236e-16,-0.078271282833366457,-0.025854656396467945,-0.058148904632660113,-0.026353353128554021,-0.016386315201882037,-0.0002063121235614104
202,-0.18791636970251399,0.043026198214495701,-0.18833184726946239,-0.095666496340095761,0.035003682355951693,-3.5058123478654991e-16,-0.13904734861517454,-0.019393299292432661,-0.015943331897082219,-0.0053248109352557887,0.010513439809865514,2.1381638032241302e-05
203,-0.0029959735170794564,-0.019416839900655493,0.013284186034332485,-0.054195669502611447,0.065495134987467521,-2.8898365534106149e-16,0.020422399509024698,0.0045898223391968827,-0.081931735972955666,-0.045858639840497553,0.0078697119477166826,0.00016784754834285186
204,-0.16162362400720418,0.0030039062410154855,0.18775817620975793,-0.018746944106839893,0.028887255801837628,-1.8770711369434971e-16,-0.016869132426266257,-0.036797968064461492,0.11043032329146871,0.0089905887016319529,0.002160756066759402,-1.3714084557177027e-05
205,-0.10654809256684167,-0.052926137322881622,-0.026354368137744687,-0.030839798640650271,-0.10867188244321586,4.1771431503061382e-16,0.076881252008778406,0.088185402078346187,-0.15526506430337556,0.0073233738038283158,0.008986674632759567,0.00021940622488471426
206,-0.0583953324253551,-0.037260075721852179,0.077329145860552603,-0.056474131098922416,-0.02671120542153891,7.1420474078822098e-17,-0.023889936895613962,-0.043919771761522737,0.12927655406233002,-0.0097993678141757006,-0.0031621608622888976,4.8265256909050484e-05
207,-0.076143942799180436,-0.0049651331806946641,0.026900192312508855,-0.061534007367084878,-0.035759997200105469,3.5621650009385841e-16,0.21583188632533901,0.04208171593885645,-0.042235815470609214,-0.052385978283089794,-0.013838285152606176,-0.00051520450111800908
208,-0.12170940474840526,0.043998217071010419,-0.032525889385019678,0.11051848082882018,0.036071704510705051,-1.4833271468616299e-16,-0.013327775668315917,-0.036994293537507425,0.080164377930000336,0.0029251794808739058,0.0027557268344821782,-0.00035154703647134028
209,-0.066963411735865383,0.048783176665314114,0.0062520549158734985,0.034051847078599255,-0.083122226955756759,3.9666661677147898e-16,-0.073417909343836005,0.042696232612500239,-0.15544886977177511,0.019932552586004036,0.010048127646971758,0.0007486589650101546
210,-0.019951213592656461,0.0054400761339232113,-0.0283993025600437,-0.012157385434978133,-0.003860605334564747,-8.2755985693050897e-17,-0.0029419540214599962,0.014573775165049522,-0.058703390368907517,-0.072916299464621734,-0.018371138386592864,0.00092069792357494899
211,-0.03087963214248542,-0.00934671356068607,-0.014490968103490591,-0.056882188363154819,-0.0092726836264298874,1.1390729686806e-16,0.18048696805289099,-0.075610772576296378,0.023443833189234972,0.01112296472825159,0.044390306527812125,-0.00062237812641486906
212,-0.067167903620002092,-0.00072293614914083291,-0.052499036292763077,-0.0338604790568688,0.015993755628264085,-1.2647115800490032e-16,0.0060183496455646114,-0.027344073802773469,0.0042998975632088411,-0.016459466397947646,-0.052539448229146732,0.00040922248689979467
213,-0.052966376345755746,0.014452987634611333,-0.074420310769318015,-0.013378926301133479,-0.0024515996168961423,-3.0315630905695934e-16,-0.093977017729788934,0.093419263943565173,0.013064285157104696,0.034592356940323761,0.024788258270229121,-0.001270656992650763
214,-0.12771870312932024,0.0071395790335168647,-0.017315138457025696,-0.10359709513163694,0.013619096202391573,2.0233871857554729e-16,0.083707284096205412,-0.0019733990773763387,0.0032841196678699731,-0.014798727623715749,-0.004474986542267116,0.00050074184615099679
215,-0.015795774009530222,-0.023951650677731723,0.11371509882744524,0.078419646823429029,-0.019978917856215944,7.7602740814471496e-18,0.13415918618591946,-0.058795845390902206,-0.02822622551951089,-0.033972638752657713,-0.00095037110804751341,0.0005146715621575594
216,-0.057119094167468291,-0.056304728750459151,0.061213338295907069,0.0070519424171089596,0.041080532164729441,-3.4112562655338785e-16,-0.10681320210503455,0.059964874064831496,0.056249695384260917,-0.015864970922304104,-0.0096702326693107379,-0.00055960254599015562
217,-0.042113082761655159,-0.05013360411785911,-0.023126719852649004,-0.016569580733254534,0.011248632856391175,6.1834601670550619e-17,0.03199722194423324,-0.022333518407105797,-0.063628165686050175,-0.01261143182858431,0.0017558710085506112,0.00069829063268491125
218,-0.043826312218473024,-0.0015702886949010468,-0.017624476647493441,-0.033301678679959569,-0.079325200771303478,5.3063031720872716e-16,0.11394789553817741,-0.080275084756204595,-0.013749581879031563,0.0082419118561255431,0.030270707128490053,0.00064661281451886107
219,-0.11284454001358421,0.019522906163475958,0.099441637961562496,0.07212254657401368,-0.0035003918577073429,-1.7766293611047306e-16,0.057751518370378889,0.0057729603176312327,0.0018533534790756579,-0.00017788928950322833,0.00020886227064910315,-0.00070788677271474919
220,0.012909384053274714,0.01299957263112133,-0.016918736273759935,0.0039601814668602346,-0.056847115058483798,2.304038782633377e-16,0.11315519295205154,-0.064935663121747964,0.12350388216039181,-0.03600849568537038,-0.042378446871723652,-0.0014948095779712155
221,-0.066263311747696826,-0.0015620014172347142,0.027871950440891868,0.037401036445932519,0.060901265780623957,-2.4589131664351325e-16,-0.17003003070186798,-0.012458057810343252,0.026583014901598184,0.018464537097545742,0.017537198583065849,0.0025343809831667955
