edge_1based,gradient_mode_1,gradient_mode_2,gradient_mode_3,gradient_mode_4,gradient_mode_5,gradient_mode_6,gradient_mode_7,gradient_mode_8,gradient_mode_9,gradient_mode_10,gradient_mode_11,gradient_mode_12
61,-0.030851468848044055,0.036539393295446664,-0.019583027777433957,0.0073444188834942623,0.052172679115279605,0.051937512092656186,0.050301994289066621,-0.02065503640608158,0.0072920127240875508,0.052669941459428243,-0.01966743253002828,-0.0076276015492994552
62,-0.031871847474683808,0.041249631020252642,0.035754490037851264,-0.001909622706810804,0.028405905768258514,-0.084461961413024561,0.13205792301336561,-0.079548427052254359,0.01535544788343705,0.076491208721747264,-0.036246183962828818,-0.025953804400700234
63,-0.00060699527671572676,0.026061771868174682,-0.076710526709215035,0.015255156771405563,0.024993533562899344,0.057325090348157255,-0.088247650970381591,0.1187775400527174,-0.11822453730864914,0.071235398066510941,-0.058563900716692936,0.0027420542869648445
64,0.0019584295069799361,0.043341079425049771,-0.052342871883865966,0.037658139542837428,0.031256960842972581,0.014450162699841257,-0.047239666118315024,0.12766708350000103,-0.0096228674072201953,-0.0035242648042607787,-0.030091915270479688,0.12526517004917118
65,-0.013243195134881262,0.026127671497881904,-0.01530239499836349,-0.010197672448424577,0.010135320238755425,0.12908979377408974,-0.11068425030401285,0.088495667544876991,-0.06435941947378028,-0.007855360136633377,-0.034667209122282577,0.029184315405452993
66,-0.014263573761521139,0.030837909222687754,0.040035122816921669,-0.019451714038729681,-0.013631453108265796,-0.0073096797315910303,-0.028928321579713936,0.029602276898704143,-0.05629598431443078,0.015965907125685706,-0.051245960555083118,0.010858112554052213
67,0.061139396348382759,0.050645508695965916,-0.021636305380864269,-0.02604159240482725,-0.017010869749328979,-0.02740476678213314,0.0033651122814732544,0.020617536432710373,0.058839112334650674,-0.14240769905481598,0.02517931442306302,-0.0011782255430761931
68,0.028459070066485601,0.010699552589886769,-0.051986358873664325,0.031638115481872273,-0.015810936695599152,-0.064454308439210697,0.057688860395286243,-0.089112703719331887,0.11146076048659952,-0.074821521836823682,0.035102935666684536,0.025363398791237154
69,0.0025654247836958688,0.017279307556875078,0.024367654825349059,0.022402982771431823,0.0062634272800733181,-0.042874927648315998,0.041007984852066581,0.0088895434472835537,0.10860166990142896,-0.074759662870771709,0.028471985446213224,0.12252311576220634
70,-0.012636199858165768,6.5899629707198725e-05,0.061408131710851487,-0.025452829219830161,-0.014858213324143783,0.071764703425932524,-0.022436599333631246,-0.030281872507840535,0.053865117834868852,-0.079090758203144276,0.023896691594410366,0.026442261118488072
